id,q1_hh_members,q2_age_u5,q3_age_5_17,q4_age_18_34,q5_age_35_59,q6_age_60plus,q7_male,q8_female,q9_head_sex,q10_head_age,q11_head_education,q12_occupation,q12_other,q13_income,q14_residence,q15_housing,q15_other,q16_tenure,q17_rooms,q18_floors,q19_economic,q20_living,q21_region,q22_district,q23_village,demographics_complete,starttime_complete,q96digital_corruption,q87_confidence,q95_cyber_awareness
4225,11,0,0,1,2,2,5,6,1,61,6,2, ,1000,1,1, ,3,7,1,4,4,1,7,jigjigayar,2,2,3,3,6
4226,8,2,2,1,2,1,4,4,1,60,6,4, ,1000,3,3, ,2,5,2,5,3,3,8,boqoljire,2,2,4,3,2
4227,6,0,0,1,0,0,1,5,2,41,3,2, ,400,1,2, ,1,4,1,4,4,1,3,Ishaborama,2,2,3,5,2
4228,17,1,16,0,0,1,5,11,1,62,7,2, ,1000,1,1, ,1,5,1,5,5,1,7,jigjigayar,2,2,3,3,5
4229,7,2,1,1,0,1,4,3,1,64,5,2, ,600,1,1, ,3,3,1,3,3,1,1,siinay,2,2,3,3,6
4230,8,1,1,0,1,0,4,4,1,55,6,2, ,0,1,1, ,1,6,1,4,4,1,5,dont live in a village,2,2,2,3,6
4231,3,0,1,0,0,1,0,0,2,55,1,6, ,400,1,1, ,1,2,1,5,5,1,6,macalin haaruun,2,2,5,5,4
4232,10,2,0,1,0,1,5,5,1,61,2,6, ,300,1,1, ,1,4,1,1,4,1,1,Iftin area,2,2,4,4,4
4233,8,0,0,6,1,1,1,7,2,35,1,6, ,600,1,2, ,2,5,1,4,4,1,2,goljano,2,2,3,3,5
4234,9,2,2,3,1,2,4,5,1,55,4,2, ,600,1,1, ,1,5,2,3,1,1,5,Calaamadda,2,2,1,4,4
4235,4,0,1,0,1,0,1,3,2,25,7,7,goverment,253,1,1, ,1,5,1,4,3,1,1,masalaha galbeed,2,2,4,4,3
4236,8,0,0,1,0,0,4,4,1,54,8,1, ,700,1,1, ,1,4,1,4,3,1,7,Sheedaha,2,2,3,3,3
4237,5,1,0,1,0,0,2,3,1,40,6,2, ,0,1,1, ,1,4,1,5,5,1,3,dont live in a village,2,2,2,4,3
4238,14,1,2,8,2,1,9,5,1,58,8,4, ,500,1,2, ,1,4,1,3,3,1,7,Jigjiga yar,2,2,2,3,2
4239,8,0,1,3,2,2,5,3,1,45,3,2, ,500,1,1, ,1,4,1,5,5,1,1,masalaha,2,2,3,3,3
4240,7,1,1,2,0,0,4,3,1,60,6,1, ,700,1,1, ,1,5,1,5,5,1,2,26 JUNE,2,2,3,3,3
4241,6,0,0,1,1,2,3,3,1,63,6,1, ,50,1,3, ,1,2,2,2,2,1,7,Kulliyadda,2,2,4,4,6
4243,11,2,7,3,2,0,6,5,1,45,4,1, ,500,1,2, ,1,5,1,3,3,1,2,Xawadle,2,2,3,3,2
4244,8,3,5,1,2,0,3,5,1,46,7,2, ,800,1,1, ,1,6,0,5,3,1,2,Hargeisa,2,2,3,3,3
4245,8,0,0,0,2,2,7,1,1,68,2,6, ,400,1,3, ,1,4,1,4,3,1,1,cali jamac,2,2,4,3,6
4246,16,1,10,1,2,0,6,8,1,55,4,4, ,80,1,1, ,1,4,1,4,4,1,7,jigjiga yar,2,2,4,3,4
4247,9,0,9,9,2,1,6,3,2,68,6,6, ,2000,1,1, ,1,6,1,3,5,1,2,150ka,2,2,3,3,2
4248,8,0,0,4,2,1,3,5,1,40,3,2, ,300,1,3, ,1,4,1,3,4,1,6,sheekh madar,2,2,5,3,3
4249,10,1,0,2,1,0,6,4,1,32,6,1, ,1500,1,1, ,1,5,1,4,1,1,2,geerash aw aadan,2,2,2,3,2
4251,7,1,0,5,1,0,3,3,2,58,7,2, ,0,1,1, ,1,5,2,6,6,1,9,bisiqa,2,2,2,4,3
4252,9,0,2,6,1,0,5,4,1,25,6,1, ,600,1,1, ,1,4,1,4,5,1,1,masale,2,2,3,3,3
4253,8,0,0,1,0,0,5,3,2,45,2,2, ,600,1,1, ,1,4,1,3,4,1,6,sheekhnuur,2,2,4,4,3
4254,7,0,0,1,0,2,4,3,1,60,4,4, ,600,1,1, ,1,4,1,5,5,1,1,masalaha,2,2,2,4,5
4255,6,0,1,0,2,0,2,4,1,31,6,1, ,350,1,2, ,1,6,1,4,4,1,1,October,2,2,3,3,4
4256,13,2,11,7,5,0,5,8,1,56,6,2, ,150,1,2, ,1,5,1,4,4,1,9,hodan hillis,2,2,3,3,3
4257,4,0,0,0,4,0,2,22,1,40,4,2, ,450,1,2, ,1,4,1,3,3,1,4,star,2,2,2,2,4
4258,4,2,2,2,1,0,3,1,1,37,1,1, ,450,1,2, ,1,3,1,4,5,1,1,isha boorma,2,2,5,2,4
4259,6,0,0,5,1,0,2,4,2,49,2,6, ,500,1,3, ,1,6,1,5,5,1,2,Idaacada,2,2,4,4,3
4260,5,0,0,0,0,0,1,4,2,58,3,6, ,1000,1,1, ,1,8,1,5,5,1,2,daloodho,2,2,3,4,4
4261,8,2,2,1,2,0,3,5,1,40,7,1, ,500,1,1, ,1,5,1,4,4,1,7,Xero awr,2,2,3,3,3
4262,7,3,0,1,1,1,3,4,1,63,3,1, ,400,1,2, ,1,3,2,3,3,1,4,mohmed mooge,2,2,3,2,2
4263,8,0,0,1,1,0,5,3,1,40,5,1, ,1000,1,1, ,1,5,1,3,3,1,2,daruuraha,2,2,3,3,3
4264,3,2,1,0,0,0,1,1,1,38,1,2, ,200,1,2, ,1,2,1,2,3,1,7, ,2,2,3,3,3
4265,8,0,0,1,1,1,4,4,1,77,6,6, ,500,1,2, ,1,3,0,3,3,1,2,150,2,2,5,3,2
4266,12,1,0,1,1,1,8,4,1,99,1,3, ,500,1,2, ,1,5,1,4,4,1,7,ganad,2,2,4,5,1
4267,6,0,0,0,1,0,2,4,2,75,1,6, ,150,1,1, ,1,5,1,4,4,1,5,Jameeco weyn,2,2,3,4,3
4268,3,0,0,0,0,1,2,1,2,58,2,7,house wife,400,1,3, ,3,5,1,5,4,1,5,calamada,2,2,4,3,2
4269,12,0,12,8,2,0,8,4,1,54,3,6, ,400,3,1, ,1,4,1,5,5,1,7,koodbuur,2,2,3,5,1
4270,7,0,2,3,1,1,3,4,1,61,4,1, ,300,1,1, ,2,4,1,4,4,1,3,isha borama,2,2,3,4,3
4272,5,2,2,0,1,0,2,3,2,28,1,1, ,200,1,3, ,2,3,1,3,3,1,7,xeedho,2,2,2,3,3
4273,2,0,0,0,0,0,1,1,1,27,6,2, ,300,1,2, ,1,3,1,4,4,1,6,sh.mubarik,2,2,4,1,3
4274,9,0,0,1,2,1,3,6,2,73,1,6, ,300,1,3, ,3,4,1,4,3,1,1,total,2,2,3,6,6
4275,7,0,2,6,3,1,3,4,2,65,6,1, ,400,1,1, ,1,4,4,5,4,1,7,badacas,2,2,4,4,2
4276,7,0,0,5,1,0,4,3,2,49,6,1, ,350,1,1, ,1,4,3,3,1,1,7,Sheedaha,2,2, , , 
4277,5,0,0,0,0,0,2,3,1,55,4,2, ,1200,1,1, ,1,5,1,5,5,1,9,kaah area,2,2,3,4,4
4278,16,5,1,1,1,1,9,7,2,67,6,2, ,500,1,1, ,3,4,1,6,3,1,2,Goljano,2,2,4,4,3
4279,6,1,1,2,1,1,3,3,1,45,4,2, ,300,1,2, ,1,4,1,3,4,1,7,Jigjiga yar,2,2,3,3,2
4281,9,2,1,2,3,2,5,4,1,22,4,6, ,1000,3,3, ,1,6,2,4,3,5,6,sheekh madar,2,2, , , 
4282,7,2,1,1,1,0,3,4,1,40,7,2, ,400,1,4, ,1,4,5,4,3,1,2,shacabka,2,2, ,3,3
4285,8,1,2,2,1,1,4,4,1,60,7,5, ,1000,1,2, ,1,5,2,4,4,5,2,idaacada,2,2,5,3,3
4288,4,2,0,0,0,0,3,1,1,40,6,1, ,250,1,2, ,1,3,1,3,4,1,1,isha boorama,2,2,3,4,3
4289,6,1,1,2,1,1,3,3,2,42,4,2, ,280,1,2, ,1,4,1,3,4,1,7,Jigjiga yar,2,2,3,3,2
4290,4,1,1,1,1,0,1,3,2,32,3,2, ,200,1,2, ,1,2,1,2,2,1,3,jigjiga yar,2,2,4,3,2
4291,8,1,2,2,2,1,3,5,1,40,5,1, ,300,1,1, ,1,5,1,4,4,1,1,Badhka,2,2,5,3,3
4292,5,0,5,4,1,0,3,2,2,30,6,1, ,30,1,1, ,1,4,1,4,4,1,6,Sh.madar,2,2,4,3,4
4293,8,1,1,1,1,0,4,4,2,37,6,1, ,1000,1,2, ,1,5,1,5,5,1,7,Geerash Gacan,2,2,3,3,3
4294,7,1,1,0,1,0,3,4,1,40,3,1, ,3000,1,2, ,1,6,1,4,4,1,2,daloodho,2,2,4,2,2
4295,3,0,0,0,0,0,3,0,1,27,6,1, ,500,1,2, ,1,2,1,4,3,1,1,masalaha,2,2, , , 
4296,8,1,1,5,2,1,4,4,1,60,4,1, ,700,1,2, ,1,5,0,5,5,1,5,Qudhac dheer,2,2,1,4,3
4297,11,0,0,1,0,1,5,6,2,43,4,1, ,2500,1,1, ,1,5,1,5,5,1,7,Gantaalaha,2,2,4,4,4
4298,12,1,1,0,0,1,8,4,1,55,4,6, ,650,1,2, ,2,7,1,4,4,1,5,saylada,2,2,5,3,3
4299,5,0,1,0,1,0,4,1,1,36,7,1, ,300,1,3, ,3,3,1,4,4,1,9,new hargeisa,2,2,4,3,1
4300,9,0,0,0,1,1,5,4,1,70,6,1, ,350,1,1, ,1,4,1,3,4,1,2,goljano,2,2,3,3,5
4303,12,0,0,1,0,2,4,8,2,50,1,2, ,400,1,1, ,1,5,1,4,4,1,6,Sheikh mubarak,2,2,4,3,2
4304,4,0,0,0,0,1,1,3,1,65,4,1, ,1500,1,1, ,2,7,1,5,4,1,7,ex kantrool,2,2,3,3,6
4306,12,0,12,10,3,0,7,5,1,49,7,1, ,1000,3,1, ,1,5,1,3,5,1,7,200 street,2,2,3,4,6
4307,6,0,1,3,1,1,1,5,2,40,3,6, ,1000,1,1, ,1,7,1,5,5,1,1,masalaha,2,2,5,5,5
4308,7,0,1,1,0,1,4,3,1,60,4,1, ,800,1,2, ,1,5,1,3,3,1,4,qudhac dheer,2,2,4,4,3
4309,10,1,2,1,1,0,7,3,1,45,2,1, ,800,1,2, ,1,3,1,3,4,1,9,kuwaydi area,2,2,3,3,3
4311,8,2,6,6,3,2,5,3,1,33,6,1, ,500,1,2, ,1,4,1,3,4,1,3,Birish licliic,2,2,3,3,3
4312,6,0,0,0,2,0,3,3,1,40,4,1, ,500,1,2, ,3,4,1,4,4,1,9,kaah area,2,2,5,3,3
4317,7,0,0,0,0,0,6,1,2,40,6,1, ,450,1,2, ,1,4,1,3,4,1,9,kaah,2,2, , , 
4318,8,0,0,1,0,2,2,6,1,60,7,2, ,300,1,1, ,1,4,0,3,5,1,6,150 street,2,2,5,3,1
4319,6,0,2,2,2,0,4,2,1,50,6,2, ,400,1,2, ,1,3,1,4,4,1,5,district,2,2,3,3,3
4321,15,1,2,0,0,0,8,7,1,56,7,1, ,800,1,1, ,1,8,1,5,5,1,4,M mooge,2,2,4,3,2
4322,11,0,2,6,0,3,3,8,1,86,5,2, ,700,1,1, ,1,6,1,5,5,1,3,jigjiga yar,2,2,4,5,2
4323,7,2,1,1,0,0,2,5,1,28,7,1, ,700,1,1, ,1,5,0,5,4,1,7,Hargeisa,2,2,4,3,6
4324,10,1,0,4,2,0,6,4,1,40,4,1, ,500,3,3, ,1,5,1,4,4,1,5,JIGJIGYAR,2,2,3,3,2
4325,8,0,1,1,0,0,3,5,1,52,6,2, ,5000,1,1, ,1,7,1,5,4,1,3,Faluuja,2,2,3,3,3
4326,9,0,0,0,1,2,7,2,1,63,5,6, ,600,3,1, ,1,4,1,4,5,1,1,Ahmed Gurey,2,2,4,5,5
4327,5,0,0,0,1,1,0,5,2,25,7,1, ,400,1,1, ,1,4,1,3,4,1,6,dab la taagey,2,2,1,3,2
4329,6,0,0,1,0,0,3,3,1,50,6,1, ,300,1,2, ,1,2,1,4,4,1,1,no village,2,2,4,3,3
4330,12,0,0,1,0,1,8,4,1,67,1,7, ,400,1,1, ,1,5,0,3,4,1,6,baarwaraabe,2,2, , , 
4331,15,7,8,8,1,0,4,11,2,55,4,2, ,500,1,1, ,1,4,1,4,3,1,1,masalaha,2,2,3,3,2
4332,3,0,0,0,0,0,0,0,1,50,3,2, ,800,1,3, ,1,6,1,5,5,1,5,Qudhacdheer,2,2, , , 
4333,10,2,3,2,1,1,5,5,1,60,3,2, ,1000,1,3, ,2,6,2,3,3,4,7,kaantaroolka hargeysa,2,2,4,3,3
4334,11,0,0,1,0,1,5,6,1,61,3,4, ,2500,1,1, ,1,5,1,5,4,1,1,isha boorama,2,2,4,4,6
4335,7,1,1,0,0,1,3,4,2,60,2,2, ,1200,1,3, ,1,5,1,4,4,1,7,Koodbuur,2,2,3,3,3
4336,8,3,2,1,1,0,4,4,1,40,6,2, ,500,1,1, ,2,5,5,5,3,1,1,Hargaysa,2,2,4,5,6
4338,9,1,0,2,1,1,5,4,1,58,2,4, ,200,1,1, ,1,4,1,3,3,1,2,Star box,2,2,5,3,2
4339,7,0,0,1,0,0,3,4,1,40,4,6, ,600,1,3, ,1,5,1,5,4,1,8,bada cas,2,2,3,4,3
4340,7,3,1,3,2,0,3,4,1,41,7,2, ,650,1,1, ,1,3,1,5,5,1,4,M Mooge,2,2,2,3,1
4341,10,0,10,6,2,0,4,6,1,55,4,1, ,500,1,2, ,1,5,1,4,3,1,2,Xawaadle,2,2,3,3,3
4342,2,0,0,1,1,0,1,1,2,48,4,6, ,500,1,2, ,1,4,1,5,4,1,5,calamada,2,2,3,5,5
4343,4,0,2,1,1,0,2,2,1,33,7,4, ,500,1,2, ,1,4,1,3,4,1,2,daruuraha,2,2,3,3,3
4344,8,0,0,0,2,0,3,5,1,32,6,1, ,550,1,1, ,1,6,1,4,4,1,7,Jigjiga yarn,2,2,2,2,3
4345,13,0,0,3,0,0,7,6,2,44,1,2, ,580,1,2, ,1,5,1,5,5,1,1,isha Borama,2,2,2,3,4
4346,12,0,1,7,2,2,3,9,2,37,1,2, ,500,1,2, ,3,4,1,3,3,1,2,biyo dhacyga hoose,2,2,2,3,3
4347,10,2,3,3,2,0,5,5,2,58,3,2, ,700,1,1, ,1,7,1,4,4,1,2,Idaacada,2,2,4,4,3
4348,7,0,1,2,1,2,2,5,2,64,4,4, ,250,1,2, ,1,4,1,2,4,1,1,October,2,2,4,3,3
4349,6,1,1,0,2,0,5,3,1,45,7,2, ,1500,1,2, ,1,6,1,3,4,1,2, ,2,2,5,4,2
4351,6,0,0,6,2,1,3,3,2,59,6,7,Businessman,2000,1,3, ,1,8,2,5,5,1,5,Masalaha,2,2,1,4,2
4353,11,0,0,2,1,2,6,4,1,58,4,6, ,0,1,1, ,1,5,1,5,4,1,1,siinay,2,2,4,4,4
4356,8,1,3,2,1,1,5,3,1,58,3,3, ,668,3,1, ,1,5,1,2,2,1,1,gumburaha,2,2,3,3,2
4357,5,0,0,0,0,0,3,2,1,52,4,1, ,500,1,2, ,1,3,1,3,3,1,1, ,2,2,4,4,2
4358,5,2,6,5,5,8,5,5,1,26,7,2, ,2555,1,2, ,1,5,5,5,3,4,5,xidigta,2,2,3,1,4
4359,4,0,0,0,0,0,3,1,2,45,3,1, ,500,1,1, ,1,4,1,4,4,1,3,pepsiga,2,2,3,4,2
4360,8,1,2,2,1,2,3,5,1,79,7,2, ,1000,1,1, ,1,7,1,4,4,1,7,Jig-jiga yar,2,2,3,3,3
4361,11,0,0,1,0,0,7,4,1,56,6,1, ,2000,1,1, ,1,8,1,4,4,1,2,non,2,2,5,4,4
4362,12,0,1,2,3,2,5,7,1,62,4,2, ,800,1,1, ,1,7,1,5,5,1,1,masalaha,2,2,3,3,3
4363,4,0,4,4,2,0,1,3,1,51,6,1, ,200,1,1, ,1,4,1,3,4,1,2,Hargeisa,2,2,4,4,4
4365,3,1,0,1,0,0,2,1,1,25,1,1, ,300,3,1, ,1,2,1,4,3,1,7,ganad,2,2,5,2,2
4366,8,0,8,8,0,0,4,4,2,29,7,1, ,1200,1,2, ,1,5,0,4,4,1,7, ,2,2,4,5,4
4367,5,0,1,2,2,0,2,3,2,45,2,2, ,700,1,2, ,1,5,1,3,4,1,6, ,2,2,5,2,1
4368,6,1,5,3,2,0,2,4,1,40,7,2, ,3000,1,2, ,1,6,1,4,5,1,7,sheedaha,2,2,3,3,4
4369,4,0,1,0,2,0,2,2,1,35,6,1, ,200,1,1, ,1,3,1,3,2,1,3,Falluuja,2,2,5,4,5
4370,5,0,0,1,0,0,2,3,2,47,6,1, ,900,1,2, ,1,7,1,4,4,1,2,Shulaac,2,2,3,3,3
4371,8,2,0,1,2,0,1,2,1,56,6,2, ,200,1,3, ,3,5,1,4,3,1,1,peaceful Place,2,2,4,3,2
4373,6,2,1,1,2,0,2,3,1,42,6,1, ,500,1,3, ,1,6,1,5,5,1,5,calamada,2,2,4,3,3
4374,7,0,2,3,2,0,5,2,1,42,8,1, ,720,1,2, ,1,5,1,5,4,1,7,Jigjiga yar,2,2,2,3,2
4375,9,1,1,5,1,2,5,4,1,60,4,2, ,4,1,3, ,2,3,1,3,2,1,7, ,2,2,3,3,3
4376,9,1,0,8,3,0,3,6,1,50,1,1, ,300,1,3, ,1,4,1,4,5,1,2,26 June,2,2,4,3,3
4378,6,0,0,6,1,0,4,2,1,58,6,1, ,500,1,1, ,1,5,1,3,3,1,1,October,2,2,3,3,3
4379,2,0,0,0,1,1,1,1,2,60,6,2, ,500,1,1, ,1,6,1,5,5,1,5,calamada,2,2,2,4,2
4380,6,0,0,4,0,2,3,3,1,63,6,2, ,700,1,1, ,1,5,1,3,4,1,5,district,2,2,5,4,3
4381,6,0,0,1,0,0,2,4,2,42,3,4, ,200,1,3, ,1,5,1,3,3,1,6,Kilalka,2,2,3,3,2
4382,11,1,1,1,0,0,4,7,1,55,6,1, ,200,1,1, ,1,5,5,4,3,1,2, ,2,2,4,4,5
4383,7,0,0,1,1,0,4,3,1,48,4,2, ,350,1,1, ,1,5,12,4,5,1,2,Xero awar,2,2,3,6,3
4384,6,2,0,0,1,0,2,3,1,35,6,4, ,300,1,1, ,1,4,1,3,4,1,9,kaah area,2,2,3,3,1
4385,2,0,0,0,0,0,1,1,1,30,7,2, ,300,3,2, ,1,4,1,4,4,1,6, ,2,2,3,4,4
4386,9,0,0,2,2,1,5,4,1,60,3,6, ,300,1,1, ,1,4,2,4,4,1,6, ,2,2, , , 
4388,4,1,0,0,0,0,2,2,1,50,4,2, ,600,1,2, ,1,4,1,5,5,1,1,isha boorama,2,2,2,5,5
4389,11,0,5,4,2,1,6,5,2,34,7,4, ,600,1,1, ,1,6,1,3,4,1,2,daruura,2,2,3,3,3
4390,12,0,3,7,1,1,7,5,1,60,7,2, ,3000,1,1, ,1,8,1,4,4,1,2,150 Street,2,2,5,4,3
4391,12,2,4,0,4,2,5,7,1,40,6,2, ,900,1,2, ,2,4,4,3,3,1,6,sh. mubaarik,2,2, , , 
4392,9,0,0,1,0,1,5,4,1,61,3,1, ,500,1,1, ,1,5,0,5,5,1,6,150ka,2,2,4,3,2
4393,8,1,4,2,1,0,2,6,2,40,1,4, ,400,1,1, ,1,4,1,3,3,1,6, ,2,2,5,2,1
4395,14,0,0,1,0,0,10,4,1,57,8,1, ,500,1,3, ,1,4,1,4,3,1,8,guul Allah,2,2,4,3,3
4396,2,0,0,0,0,0,1,1,1,30,7,1, ,400,2,3, ,1,4,1,4,5,1,2, ,2,2,4,3,6
4397,9,2,0,4,2,0,4,5,2,47,8,2, ,200,1,1, ,1,7,1,5,2,1,3, ,2,2,3,3,3
4398,13,1,0,0,0,3,6,7,2,90,7,2, ,400,1,1, ,1,4,1,4,2,1,6,Sheekhnour,2,2,4,3,1
4400,4,1,1,0,1,0,3,1,1,35,6,2, ,1500,1,1, ,1,6,2,5,4,1,2,Hodanhiliis,2,2,4,3,3
4401,8,0,2,3,0,1,3,2,1,20,4,2, ,0,2,3, ,1,1,1,4,3,1,6, ,2,2,3,2,3
4402,5,0,1,3,1,0,1,4,2,42,4,6, ,900,1,1, ,1,5,1,5,4,1,2,Hero awr,2,2,3,4,2
4403,7,0,0,4,0,0,2,5,1,30,7,1, ,500,1,1, ,1,5,1,4,3,1,9,aflax,2,2,3,3,2
4404,10,0,10,6,2,0,5,5,1,56,7,6, ,500,3,1, ,1,4,1,5,5,1,7,xero awr,2,2,2,5,1
4405,5,2,2,1,2,1,3,2,1,60,4,2, ,500,1,2, ,3,5,1,3,3,1,1,iftin,2,2,5,1,2
4406,8,2,0,0,2,0,4,4,1,38,7,1, ,800,1,2, ,1,7,1,4,4,1,7,Jigjiga yarn,2,2,2,4,4
4407,6,1,0,0,1,0,4,2,1,45,1,2, ,100,1,2, ,1,1,2,1,4,1,2,Xero awar,2,2,4,5,5
4408,8,0,0,2,3,2,3,5,1,67,1,2, ,1500,3,1, ,1,8,5,5,5,1,7,jig jiga yar,2,2,3,3,5
4409,6,2,2,2,0,0,2,4,1,28,6,1, ,300,1,2, ,1,3,1,3,4,1,5, ,2,2,3,3,3
4410,11,3,3,1,2,1,5,6,1,55,7,3, ,200,2,1, ,1,3,1,4,5,2,6,I live in burco,2,2,5,5,5
4411,11,2,1,7,0,1,3,8,2,34,6,1, ,2000,1,3, ,1,7,1,5,5,1,1,masale,2,2,4,3,2
4412,6,1,2,1,2,0,3,3,1,31,6,1, ,500,1,2, ,1,5,8,3,4,1,2,Xawaadle,2,2,3,3,1
4413,7,0,0,0,1,0,4,3,1,40,6,2, ,700,1,2, ,1,5,1,4,4,1,7,Boqoljire,2,2,5,4,2
4414,12,3,1,1,1,1,5,7,1,63,1,2, ,200,1,2, ,1,6,1,4,4,1,2,150 streets,2,2,3,4,1
4415,7,0,7,7,2,1,4,3,1,72,1,6, ,500,3,2, ,1,4,1,5,5,1,7,xero,2,2,4,5,1
4417,15,1,0,3,2,1,8,8,1,60,6,1, ,3,1,1, ,1,6,0,6,5,1,5,Xidigat,2,2, , , 
4418,9,3,1,0,0,2,4,5,1,68,6,1, ,600,1,1, ,1,6,1,4,4,1,3,Pepsi,2,2,2,3,2
4419,11,2,1,2,1,1,6,5,1,60,7,1, ,250,1,1, ,1,6,3,4,4,1,2,idaacada,2,2,3,4,2
4421,12,2,1,1,0,0,4,8,1,36,7,1, ,800,1,2, ,1,5,1,3,4,1,5,camaamadaha,2,2, , , 
4422,7,1,0,0,1,1,2,5,1,61,3,1, ,150,1,2, ,1,3,1,3,3,1,6,Kilarka,2,2,2,6,1
4423,11,0,2,7,1,0,6,5,1,58,6,1, ,500,1,1, ,1,5,1,4,4,1,1, ,2,2, , , 
4424,11,2,1,3,2,0,4,7,1,40,6,1, ,700,1,1, ,1,7,4,5,3,1,2,Hargeisa,2,2,2,3,3
4425,6,1,0,2,1,2,4,2,1,78,6,1, ,300,1,2, ,1,4,1,4,4,1,7,Xero awr,2,2,3,3,3
4426,4,0,0,0,0,0,2,2,1,43,6,1, ,300,1,3, ,1,3,1,3,3,1,6, ,2,2,4,4,2
4427,5,1,1,1,2,0,2,3,1,36,6,2, ,300,1,1, ,1,5,1,5,4,1,6,sh.mubarak,2,2,3,3,5
4428,10,0,10,6,2,0,4,6,1,56,6,2, ,700,1,1, ,2,5,1,4,4,1,6,sheekh mubarig,2,2, , , 
4430,7,0,7,7,4,1,3,4,2,63,1,6, ,500,1,1, ,1,6,1,4,4,1,2,Xawaadle,2,2,3,3,3
4432,6,1,0,1,1,0,2,4,1,30,6,7,somegar,3000,1,1, ,1,7,1,4,3,1,1,masalaha galbeed,2,2,5,4,3
4434,10,9,1,3,2,0,7,3,1,40,7,2, ,1000,1,1, ,1,6,1,5,5,1,7,jigjiga yar area,2,2,2,4,2
4436,8,2,6,2,2,0,4,4,1,35,6,2, ,500,1,3, ,1,4,1,4,4,1,7,Hargeisa,2,2,2,4,4
4438,10,0,0,4,1,2,6,5,1,60,4,1, ,600,1,3, ,1,6,1,4,4,1,5,qudhacdheer,2,2,4,6,5
4440,12,0,3,6,2,1,12,5,2,60,6,1, ,300,1,3, ,1,5,1,3,4,1,1, ,2,2, , , 
4441,10,0,10,6,2,0,4,6,1,56,6,1, ,600,1,1, ,1,5,1,4,4,1,6,sheekh mubarig,2,2,4,3,3
4442,5,0,0,2,1,2,4,1,1,30,6,1, ,300,1,2, ,1,4,1,3,5,1,7,gantaalaha,2,2, , , 
4444,14,2,1,2,0,1,6,8,1,67,1,2, ,470,1,2, ,1,6,2,4,4,1,2,Idaacada,2,2,3,4,2
4445,7,1,3,1,2,0,5,2,1,38,6,1, ,700,1,1, ,1,4,1,4,4,1,3,Pepzi-ga,2,2,4,5,3
4446,3,1,0,0,2,0,2,1,1,30,6,2, ,550,1,1, ,1,4,1,3,3,1,4,gol warabe,2,2,3,1,3
4447,6,2,1,1,0,0,2,4,1,56,3,1, ,480,1,1, ,1,4,1,2,4,1,3, ,2,2,2,3,3
4449,7,2,2,1,2,1,4,3,1,65,5,6, ,200,1,1, ,1,3,1,4,5,1,3,I live in Baligubadle,2,2,5,5,5
4450,4,1,0,1,2,0,1,3,1,38,6,1, ,500,1,2, ,1,5,1,5,5,1,5,calamada,2,2,5,5,3
4451,7,2,1,1,0,0,3,4,1,56,3,1, ,300,1,1, ,1,6,1,3,3,4,1, ,2,2,2,1,4
4452,7,0,0,1,0,1,3,4,2,60,4,2, ,500,1,1, ,1,5,1,4,5,1,5,masalaha,2,2,4,4,4
4454,6,0,0,6,0,0,3,3,2,30,1,7,cleanar,200,1,2, ,1,3,1,4,4,1,1,half london,2,2,2,4,4
4455,7,0,0,1,1,1,4,3,1,65,7,2, ,400,1,1, ,1,5,1,4,3,1,2,26 june,2,2,3,4,4
4457,2,0,0,0,0,0,1,1,1,23,6,1, ,200,1,2, ,1,3,1,3,3,1,5,Sabaxareed,2,2,5,4,5
4458,6,1,1,5,2,1,2,4,2,63,4,2, ,400,1,2, ,1,3,1,3,3,1,9,New Hargeisa,2,2,2,1,5
4459,13,3,3,4,2,1,6,7,1,65,1,2, ,300,1,1, ,1,6,2,5,5,1,1,I live in burco,2,2,4,5,4
4460,11,1,1,2,0,1,2,9,1,62,7,1, ,1000,3,1, ,1,6,0,5,5,1,2,Hargeisa,2,2,3,3,3
4461,10,2,1,4,2,1,5,5,2,32,4,1, ,500,2,3, ,1,6,1,3,5,1,1,oktober,2,2,4,5,5
4462,2,0,0,2,0,0,2,0,1,35,7,4, ,700,1,1, ,1,2,1,3,3,1,2,daruuraha,2,2,3,4,4
4463,11,1,10,6,2,0,7,3,1,52,7,7,Construction,900,1,1, ,1,7,1,4,3,1,7,I don't live village,2,2,2,1,5
4464,7,0,0,4,0,2,3,4,1,70,6,2, ,500,1,1, ,1,6,1,4,4,1,6,New hargeisa,2,2,4,4,2
4465,12,0,3,6,2,1,7,5,2,60,6,1, ,300,1,3, ,1,6,1,4,4,1,1,siinay,2,2,3,3,3
4466,8,0,0,0,1,2,5,3,1,63,1,1, ,200,3,4,watchman,1,8,1,5,5,1,5,masalaha,2,2,5,5,1
4467,5,0,0,1,1,0,2,3,1,45,6,1, ,300,1,2, ,1,4,1,5,5,1,2,26 june,2,2,4,4,3
4468,8,0,0,2,2,1,4,4,2,60,7,2, ,300,1,1, ,1,4,1,5,5,1,7,Xero awr,2,2,3,3,3
4469,8,0,0,0,1,1,4,4,1,63,3,2, ,1000,1,1, ,1,7,1,3,3,1,2,hargeia,2,2,3,4,3
4470,10,0,0,1,0,0,5,5,1,54,6,1, ,200,1,3, ,1,4,1,4,5,1,2,Idaacada,2,2,5,4,3
4471,12,2,0,5,4,1,4,8,2,45,1,3, ,300,1,1, ,1,3,1,2,2,1,3, ,2,2,4,6,6
